Station,Date,Time,Precip,type,Air max,min,obs,Wx,Wind dir,speed,Bulb wet,dry,Soil max,min,Evap,Solar,ETo,RH max,min
Nipomo.A,20140222,2359,0,,74,46,,,0,0,,,57,55,,374,0.13,91,29
Nipomo.A,20140223,2359,0,,59,43,,,0,0,,,56,55,,375,0.1,98,66
Nipomo.A,20140224,2359,0.01,,58,45,,,0,0,,,57,56,,380,0.09,99,76
Nipomo.A,20140225,2359,0,,60,47,,,0,0,,,57,56,,278,0.07,99,68
Nipomo.A,20140226,2359,0.23,,62,53,,,0,0,,,57,56,,77,0.03,97,62
Nipomo.A,20140227,2359,0.2,,67,49,,,0,0,,,58,56,,329,0.1,98,47
Nipomo.A,20140228,2359,0.72,,60,53,,,0,0,,,57,56,,103,0.02,98,79
Nipomo.A,20140301,2359,0.51,,60,53,,,0,0,,,57,57,,146,0.04,98,81
Nipomo.A,20140302,2359,0.32,,58,50,,,0,0,,,57,57,,96,0.01,100,86
Nipomo.A,20140303,2359,0,,62,46,,,0,0,,,57,57,,331,0.08,100,74
Nipomo.A,20140304,2359,0,,64,50,,,0,0,,,58,57,,301,0.08,100,81
Nipomo.A,20140305,2359,0,,61,51,,,0,0,,,58,57,,321,0.08,100,87
Nipomo.A,20140306,2359,0,,65,49,,,0,0,,,59,58,,343,0.1,100,59
Nipomo.A,20140307,2359,0,,74,49,,,0,0,,,58,57,,373,0.14,82,29
Nipomo.A,20140308,2359,0,,76,53,,,0,0,,,59,57,,389,0.15,71,20
Nipomo.A,20140309,2359,0,,78,52,,,0,0,,,59,57,,304,0.12,59,20
Nipomo.A,20140310,2359,0,,73,46,,,0,0,,,59,57,,357,0.13,65,41
Nipomo.A,20140311,2359,0,,76,52,,,0,0,,,59,57,,339,0.15,73,24
Nipomo.A,20140312,2359,0.01,,68,46,,,0,0,,,58,57,,402,0.14,81,29
Nipomo.A,20140313,2359,0,,75,48,,,0,0,,,59,57,,418,0.15,92,21
Nipomo.A,20140314,2359,0.01,,66,43,,,0,0,,,58,57,,404,0.12,96,58
Nipomo.A,20140315,2359,0,,83,46,,,0,0,,,59,57,,422,0.17,96,21
Nipomo.A,20140316,2359,0.02,,80,51,,,0,0,,,59,57,,431,0.16,99,25
Nipomo.A,20140317,2359,0.01,,68,45,,,0,0,,,59,58,,424,0.13,99,44
Nipomo.A,20140318,2359,0,,75,47,,,0,0,,,58,57,,434,0.16,91,19
Nipomo.A,20140319,2359,0.01,,73,45,,,0,0,,,58,57,,422,0.14,84,27
Nipomo.A,20140320,2359,0,,70,42,,,0,0,,,59,57,,477,0.12,98,43
Nipomo.A,20140321,2359,0.02,,59,47,,,0,0,,,58,57,,297,0.08,99,65
Nipomo.A,20140322,2359,0.01,,59,45,,,0,0,,,58,57,,449,0.13,94,65
Nipomo.A,20140323,2359,0,,60,45,,,0,0,,,58,57,,393,0.11,97,70
Nipomo.A,20140324,2359,0.02,,60,45,,,0,0,,,59,57,,375,0.1,100,74
Nipomo.A,20140325,2359,0.05,,62,49,,,0,0,,,59,58,,425,0.12,100,64
Nipomo.A,20140326,2359,0.27,,61,49,,,0,0,,,59,58,,321,0.09,100,70
Nipomo.A,20140327,2359,0,,63,44,,,0,0,,,59,57,,460,0.14,100,58
Nipomo.A,20140328,2359,0.01,,67,45,,,0,0,,,59,57,,456,0.14,97,48
Nipomo.A,20140329,2359,0.13,,64,45,,,0,0,,,59,58,,409,0.12,100,61
Nipomo.A,20140330,2359,0,,63,47,,,0,0,,,59,58,,473,0.14,99,55
Nipomo.A,20140331,2359,0.27,,61,42,,,0,0,,,58,57,,321,0.1,99,52
Nipomo.A,20140401,2359,0.19,,60,44,,,0,0,,,58,57,,447,0.13,98,51
Nipomo.A,20140402,2359,0.2,,58,44,,,0,0,,,58,57,,478,0.13,98,60
Nipomo.A,20140403,2359,0,,60,42,,,0,0,,,58,57,,467,0.13,97,53
Nipomo.A,20140404,2359,0.02,,61,42,,,0,0,,,58,57,,431,0.12,97,60
Nipomo.A,20140405,2359,0,,65,42,,,0,0,,,58,57,,532,0.16,90,51
Nipomo.A,20140406,2359,0.01,,77,48,,,0,0,,,59,57,,535,0.19,94,31
Nipomo.A,20140407,2359,0.01,,76,52,,,0,0,,,60,58,,546,0.2,96,27
Nipomo.A,20140408,2359,0.02,,68,50,,,0,0,,,60,59,,523,0.16,100,55
Nipomo.A,20140409,2359,0.02,,63,46,,,0,0,,,60,59,,532,0.14,100,67
Nipomo.A,20140410,2359,0.01,,59,47,,,0,0,,,60,59,,414,0.1,100,80
Nipomo.A,20140411,2359,0,,61,50,,,0,0,,,61,59,,500,0.14,100,74
Nipomo.A,20140412,2359,0.01,,61,47,,,0,0,,,61,60,,432,0.13,94,59
Nipomo.A,20140413,2359,0.02,,62,47,,,0,0,,,61,59,,519,0.15,97,64
Nipomo.A,20140414,2359,0.02,,66,46,,,0,0,,,61,59,,517,0.14,100,65
Nipomo.A,20140415,2359,0.02,,66,48,,,0,0,,,61,60,,494,0.14,100,60
Nipomo.A,20140416,2359,0.02,,64,47,,,0,0,,,61,60,,511,0.15,100,64
Nipomo.A,20140417,2359,0.02,,61,48,,,0,0,,,61,60,,193,0.04,100,82
Nipomo.A,20140418,2359,0,,63,53,,,0,0,,,61,60,,394,0.11,100,74
Nipomo.A,20140419,2359,0.01,,65,48,,,0,0,,,62,60,,499,0.15,100,60
Nipomo.A,20140420,2359,0.03,,65,43,,,0,0,,,62,60,,557,0.16,100,51
Nipomo.A,20140421,2359,0.01,,76,48,,,0,0,,,64,62,,491,0.13,100,47
Nipomo.A,20140422,2359,0.01,,66,47,,,0,0,,,61,60,,579,0.19,100,41
Nipomo.A,20140423,2359,0.02,,66,45,,,0,0,,,61,59,,586,0.2,73,36
Nipomo.A,20140424,2359,0.02,,71,50,,,0,0,,,62,60,,589,0.21,100,40
Nipomo.A,20140425,2359,0.19,,63,47,,,0,0,,,61,60,,266,0.07,100,67
Nipomo.A,20140426,2359,0,,61,44,,,0,0,,,60,59,,588,0.18,99,55
Nipomo.A,20140427,2359,0.04,,65,44,,,0,0,,,61,59,,591,0.18,100,46
Nipomo.A,20140428,2359,0.01,,79,44,,,0,0,,,61,59,,603,0.22,100,19
Nipomo.A,20140429,2359,0.01,,89,54,,,0,0,,,63,60,,624,0.28,51,15
Nipomo.A,20140430,2359,0.02,,91,55,,,0,0,,,63,61,,627,0.27,54,11
Nipomo.A,20140501,2359,0.02,,87,52,,,0,0,,,63,61,,622,0.26,,
Nipomo.A,20140502,2359,0.02,,90,51,,,0,0,,,64,62,,633,0.25,,
Nipomo.A,20140503,2359,0.03,,68,48,,,0,0,,,63,62,,619,0.18,97,52
Nipomo.A,20140504,2359,0.02,,68,46,,,0,0,,,63,61,,611,0.19,100,49
Nipomo.A,20140505,2359,0,,65,50,,,0,0,,,63,61,,537,0.16,100,61
Nipomo.A,20140506,2359,0.02,,64,46,,,0,0,,,62,61,,627,0.19,94,52
Nipomo.A,20140507,2359,0.01,,63,47,,,0,0,,,62,61,,490,0.15,98,50
Nipomo.A,20140508,2359,0.02,,65,45,,,0,0,,,62,60,,586,0.17,100,52
Nipomo.A,20140509,2359,0.01,,66,49,,,0,0,,,63,62,,598,0.18,100,58
Nipomo.A,20140510,2359,0.02,,65,46,,,0,0,,,62,61,,626,0.2,94,48
Nipomo.A,20140511,2359,0,,71,45,,,0,0,,,63,60,,643,0.21,76,32
Nipomo.A,20140512,2359,0.01,,80,51,,,0,0,,,63,61,,647,0.24,67,18
Nipomo.A,20140513,2359,0,,90,53,,,0,0,,,64,61,,648,0.27,,
Nipomo.A,20140514,2359,0.01,,95,57,,,0,0,,,65,62,,655,0.28,,
Nipomo.A,20140515,2359,0.01,,96,56,,,0,0,,,66,63,,645,0.25,,
Nipomo.A,20140516,2359,0,,66,52,,,0,0,,,65,63,,633,0.19,88,58
Nipomo.A,20140517,2359,0.01,,68,48,,,0,0,,,65,63,,593,0.18,94,56
Nipomo.A,20140518,2359,0.02,,67,47,,,0,0,,,64,62,,633,0.2,94,56
Nipomo.A,20140519,2359,0.03,,67,45,,,0,0,,,67,63,,698,0.19,95,59
Nipomo.A,20140520,2359,0.01,,64,49,,,0,0,,,63,62,,627,0.19,97,62
Nipomo.A,20140521,2359,0.04,,63,49,,,0,0,,,63,62,,390,0.11,99,66
Nipomo.A,20140522,2359,0.05,,62,51,,,0,0,,,63,62,,352,0.09,98,69
Nipomo.A,20140523,2359,0,,62,47,,,0,0,,,63,62,,547,0.15,100,79
Nipomo.A,20140524,2359,0.04,,65,53,,,0,0,,,64,62,,436,0.12,100,73
Nipomo.A,20140525,2359,0.04,,68,53,,,0,0,,,65,63,,591,0.17,100,68
Nipomo.A,20140526,2359,0.03,,65,50,,,0,0,,,65,63,,624,0.18,100,68
Nipomo.A,20140527,2359,0.02,,67,50,,,0,0,,,64,63,,648,0.19,100,56
Nipomo.A,20140528,2359,0.04,,75,47,,,0,0,,,65,62,,607,0.2,100,32
Nipomo.A,20140529,2359,0.05,,67,50,,,0,0,,,64,62,,641,0.19,100,35
Nipomo.A,20140530,2359,0.04,,63,48,,,W,4,,,64,63,,595,0.17,100,61.5
Nipomo.A,20140531,2359,0.04,,65,48,,,W,4,,,64,62,,607,0.18,100,60.3
Nipomo.A,20140601,2359,0.04,,59,48,,,W,4,,,64,63,,549,0.15,100,73.5
Nipomo.A,20140602,2359,0.05,,63,50,,,0,0,,,64,63,,484,0.13,100,64
Nipomo.A,20140603,2359,0.04,,64,50,,,0,0,,,65,63,,593,0.17,100,62
Nipomo.A,20140604,2359,0.02,,60,51,,,0,0,,,64,63,,576,0.15,100,85
Nipomo.A,20140605,2359,0.03,,59,50,,,0,0,,,64,63,,435,0.11,100,90
Nipomo.A,20140606,2359,0.02,,61,51,,,0,0,,,64,63,,504,0.13,100,83
Nipomo.A,20140607,2359,0.03,,61,51,,,0,0,,,65,63,,527,0.14,100,74
Nipomo.A,20140608,2359,0.04,,61,52,,,0,0,,,65,63,,559,0.15,100,91
Nipomo.A,20140609,2359,0.03,,64,51,,,0,0,,,65,64,,536,0.14,100,90
Nipomo.A,20140610,2359,0.01,,62,54,,,0,0,,,65,64,,360,0.09,100,94
Nipomo.A,20140611,2359,0,,64,57,,,0,0,,,65,64,,347,0.08,100,83
Nipomo.A,20140612,2359,0.09,,65,54,,,0,0,,,66,64,,507,0.15,100,68
Nipomo.A,20140613,2359,0.07,,64,51,,,0,0,,,66,64,,599,0.17,100,68
Nipomo.A,20140614,2359,0.08,,65,47,,,0,0,,,65,64,,640,0.18,100,72
Nipomo.A,20140615,2359,0.07,,62,52,,,0,0,,,65,64,,399,0.1,100,79
Nipomo.A,20140616,2359,0.05,,63,51,,,0,0,,,65,64,,500,0.15,100,64
Nipomo.A,20140617,2359,0.05,,62,50,,,0,0,,,65,63,,635,0.18,100,65
Nipomo.A,20140618,2359,0.04,,62,48,,,0,0,,,65,63,,629,0.17,100,72
Nipomo.A,20140619,2359,0.05,,63,50,,,0,0,,,65,64,,605,0.16,100,76
Nipomo.A,20140620,2359,0.04,,64,51,,,0,0,,,66,64,,616,0.17,100,86
Nipomo.A,20140621,2359,0.07,,65,50,,,0,0,,,65,64,,609,0.17,100,76
Nipomo.A,20140622,2359,0.05,,63,50,,,0,0,,,65,64,,564,0.15,100,84
Nipomo.A,20140623,2359,0,,62,51,,,0,0,,,65,64,,466,0.12,100,92
Nipomo.A,20140624,2359,0.05,,68,48,,,0,0,,,66,64,,651,0.18,100,63
Nipomo.A,20140625,2359,0.02,,69,52,,,0,0,,,66,64,,601,0.17,100,64
Nipomo.A,20140626,2359,0.02,,68,52,,,0,0,,,67,65,,599,0.18,100,65
Nipomo.A,20140627,2359,0.02,,71,53,,,0,0,,,67,65,,634,0.19,100,56
Nipomo.A,20140628,2359,0.02,,70,53,,,0,0,,,67,65,,625,0.19,100,59
Nipomo.A,20140629,2359,0.04,,64,52,,,0,0,,,67,65,,646,0.19,100,71
Nipomo.A,20140630,2359,0.02,,68,53,,,0,0,,,67,65,,546,0.16,100,75
Nipomo.A,20140701,2359,0.03,,63,56,,,0,0,,,67,66,,320,0.07,100,100
Nipomo.A,20140702,2359,0,,65,54,,,0,0,,,67,66,,433,0.11,100,95
Nipomo.A,20140703,2359,0.01,,68,54,,,0,0,,,67,66,,561,0.15,100,94
Nipomo.A,20140704,2359,0.02,,65,53,,,0,0,,,67,66,,590,0.16,100,99
Nipomo.A,20140705,2359,0.04,,68,53,,,0,0,,,68,66,,609,0.18,100,69
Nipomo.A,20140706,2359,0.03,,66,53,,,0,0,,,68,66,,618,0.17,100,99
Nipomo.A,20140707,2359,0.02,,66,54,,,0,0,,,68,66,,553,0.15,100,96
Nipomo.A,20140708,2359,0.02,,66,55,,,0,0,,,68,66,,535,0.14,100,100
Nipomo.A,20140709,2359,0.02,,66,57,,,0,0,,,68,67,,490,0.13,100,100
Nipomo.A,20140710,2359,0.04,,67,57,,,0,0,,,68,67,,433,0.11,100,100
Nipomo.A,20140711,2359,0.03,,68,56,,,0,0,,,68,67,,474,0.13,100,70
Nipomo.A,20140712,2359,0.03,,72,55,,,0,0,,,68,66,,623,0.2,100,62
Nipomo.A,20140713,2359,0.01,,82,53,,,,,,,73,69,,626,,,
Nipomo.A,20140714,2359,0.04,,72,56,,,0,0,,,68,66,,291,0.07,100,100
Nipomo.A,20140715,2359,0.02,,69,62,,,0,0,,,68,67,,399,0.1,100,100
Nipomo.A,20140716,2359,0.01,,71,58,,,0,0,,,68,67,,261,0.06,100,59
Nipomo.A,20140717,2359,0.02,,72,55,,,0,0,,,69,67,,609,0.19,100,61
Nipomo.A,20140718,2359,0.02,,68,59,,,0,0,,,68,67,,475,0.14,100,65
Nipomo.A,20140719,2359,0.02,,70,56,,,0,0,,,68,67,,439,0.13,100,64
Nipomo.A,20140720,2359,0.01,,73,59,,,0,0,,,68,67,,377,0.11,100,62
Nipomo.A,20140721,2359,0.02,,73,60,,,0,0,,,69,67,,498,0.16,100,59
Nipomo.A,20140722,2359,0.02,,74,57,,,0,0,,,69,67,,614,0.2,100,54
Nipomo.A,20140723,2359,0.02,,78,58,,,0,0,,,69,67,,614,0.21,100,52
Nipomo.A,20140724,2359,0.02,,76,56,,,0,0,,,69,67,,617,0.21,100,57
Nipomo.A,20140725,2359,0.02,,70,56,,,0,0,,,69,67,,545,0.16,100,72
Nipomo.A,20140726,2359,0,,67,58,,,0,0,,,69,68,,445,0.1,100,100
Nipomo.A,20140727,2359,0.04,,70,57,,,0,0,,,69,68,,540,0.15,100,76
Nipomo.A,20140728,2359,0.02,,76,60,,,0,0,,,70,68,,429,0.13,100,62
Nipomo.A,20140729,2359,0,,79,54,,,,,,,73,70,,573,,,
Nipomo.A,20140730,2359,0,,79,54,,,,,,,73,69,,581,,,
Nipomo.A,20140731,2359,0.03,,66,58,,,0,0,,,69,68,,354,0.06,100,100
Nipomo.A,20140801,2359,0.01,,68,58,,,0,0,,,69,68,,465,0.1,100,100
Nipomo.A,20140802,2359,0.02,,68,58,,,0,0,,,70,68,,494,0.11,100,100
Nipomo.A,20140803,2359,0.02,,69,57,,,0,0,,,69,68,,432,0.09,100,93
Nipomo.A,20140804,2359,0,,69,57,,,0,0,,,69,68,,516,0.11,100,98
Nipomo.A,20140805,2359,0.01,,69,58,,,0,0,,,70,68,,562,0.12,100,100
Nipomo.A,20140806,2359,0.01,,68,57,,,0,0,,,69,68,,274,0.04,100,95
Nipomo.A,20140807,2359,0,,68,60,,,0,0,,,69,68,,281,0.04,100,100
Nipomo.A,20140808,2359,0.02,,77,58,,,0,0,,,74,73,,577,0.09,100,55
Nipomo.A,20140809,2359,0.01,,69,57,,,0,0,,,73,68,,482,0.1,100,100
Nipomo.A,20140810,2359,0.01,,67,54,,,0,0,,,69,68,,434,0.08,100,99
Nipomo.A,20140811,2359,0.01,,68,53,,,0,0,,,69,67,,520,0.11,100,76
Nipomo.A,20140812,2359,0.02,,70,55,,,0,0,,,69,67,,575,0.12,100,94
Nipomo.A,20140813,2359,0.03,,69,55,,,0,0,,,69,67,,555,0.12,100,92
Nipomo.A,20140814,2359,0.02,,68,58,,,0,0,,,69,68,,398,0.08,100,100
Nipomo.A,20140815,2359,0.03,,67,57,,,0,0,,,69,68,,477,0.1,100,100
Nipomo.A,20140816,2359,0.03,,69,56,,,0,0,,,70,68,,518,0.11,100,100
Nipomo.A,20140817,2359,0.02,,69,55,,,0,0,,,69,67,,490,0.1,100,94
Nipomo.A,20140818,2359,0,,68,56,,,0,0,,,69,68,,465,0.1,100,100
Nipomo.A,20140819,2359,0.02,,70,57,,,0,0,,,69,68,,335,0.06,100,100
Nipomo.A,20140820,2359,0.02,,71,57,,,0,0,,,70,68,,469,0.09,100,100
Nipomo.A,20140821,2359,0.02,,70,54,,,0,0,,,69,67,,551,0.12,100,84
Nipomo.A,20140822,2359,0,,70,57,,,0,0,,,70,68,,479,0.1,100,100
Nipomo.A,20140823,2359,0.02,,69,55,,,0,0,,,70,68,,420,0.08,100,100
Nipomo.A,20140824,2359,0.02,,71,54,,,0,0,,,69,68,,526,0.1,100,89
Nipomo.A,20140825,2359,0.02,,69,56,,,0,0,,,69,68,,492,0.09,100,100
Nipomo.A,20140826,2359,0.02,,78,50,,,0,0,,,69,67,,547,0.14,100,56
Nipomo.A,20140827,2359,0,,74,53,,,0,0,,,69,67,,555,0.18,95,66
Nipomo.A,20140828,2359,0,,68,50,,,0,0,,,70,68,,492,0.14,97,72
Nipomo.A,20140829,2359,0.03,,67,55,,,0,0,,,69,68,,485,0.14,97,75
Nipomo.A,20140830,2359,0,,75,50,,,0,0,,,70,68,,527,0.17,98,52
Nipomo.A,20140831,2359,0.02,,72,53,,,0,0,,,69,68,,544,0.17,96,65
Nipomo.A,20140901,2359,0.02,,65,51,,,0,0,,,69,67,,474,0.14,97,77
Nipomo.A,20140902,2359,0.01,,63,51,,,0,0,,,69,68,,400,0.11,97,81
Nipomo.A,20140903,2359,0.01,,65,52,,,0,0,,,69,68,,387,0.11,94,74
Nipomo.A,20140904,2359,0.01,,65,55,,,0,0,,,69,68,,375,0.11,93,74
Nipomo.A,20140905,2359,0.03,,66,51,,,0,0,,,69,68,,433,0.13,94,71
Nipomo.A,20140906,2359,0.03,,65,47,,,0,0,,,69,67,,471,0.13,97,71
Nipomo.A,20140907,2359,0.03,,65,47,,,0,0,,,68,67,,409,0.11,98,70
Nipomo.A,20140908,2359,0.03,,75,50,,,0,0,,,72,69,,508,0.13,95,69
Nipomo.A,20140909,2359,0.02,,66,47,,,0,0,,,68,66,,475,0.13,98,69
Nipomo.A,20140910,2359,0.02,,64,48,,,0,0,,,68,67,,458,0.13,98,70
Nipomo.A,20140911,2359,0.02,,62,44,,,0,0,,,69,67,,437,0.11,98,73
Nipomo.A,20140912,2359,0.03,,60,40,,,0,0,,,69,67,,360,0.09,98,78
Nipomo.A,20140913,2359,0.02,,62,40,,,0,0,,,69,67,,408,0.1,97,76
Nipomo.A,20140914,2359,0.02,,66,45,,,0,0,,,69,67,,419,0.12,97,70
Nipomo.A,20140915,2359,0.02,,70,48,,,0,0,,,69,67,,418,0.13,97,63
Nipomo.A,20140916,2359,0.02,,72,51,,,0,0,,,69,67,,423,0.14,94,60
Nipomo.A,20140917,2359,0.02,,66,48,,,0,0,,,69,67,,424,0.12,98,73
Nipomo.A,20140918,2359,0.02,,72,52,,,0,0,,,69,67,,407,0.13,94,70
Nipomo.A,20140919,2359,0.01,,69,57,,,0,0,,,69,68,,375,0.11,94,72
Nipomo.A,20140920,2359,0.02,,66,53,,,0,0,,,69,68,,279,0.07,97,73
Nipomo.A,20140921,2359,0.02,,68,58,,,0,0,,,69,68,,302,0.09,92,72
Nipomo.A,20140922,2359,0.02,,68,53,,,0,0,,,69,67,,407,0.12,96,73
Nipomo.A,20140923,2359,0.02,,64,50,,,0,0,,,69,67,,349,0.09,98,80
Nipomo.A,20140924,2359,0.01,,66,50,,,0,0,,,69,67,,403,0.11,96,72
Nipomo.A,20140925,2359,0.02,,72,56,,,0,0,,,69,68,,375,0.12,93,70
Nipomo.A,20140926,2359,0.02,,74,55,,,0,0,,,68,67,,380,0.13,91,55
Nipomo.A,20140927,2359,0.02,,69,49,,,0,0,,,67,66,,380,0.12,94,61
Nipomo.A,20140928,2359,0.03,,69,52,,,0,0,,,67,66,,338,0.1,94,57
Nipomo.A,20140929,2359,0.01,,76,49,,,0,0,,,67,65,,377,0.12,95,51
Nipomo.A,20140930,2359,0,,72,52,,,0,0,,,67,65,,378,0.12,95,59
Nipomo.A,20141001,2359,0,,84,51,,,0,0,,,68,65,,388,0.17,96,26
Nipomo.A,20141002,2359,0.01,,88,60,,,0,0,,,68,66,,379,0.17,61,23
Nipomo.A,20141003,2359,0.01,,92,61,,,0,0,,,67,65,,392,0.19,51,13
Nipomo.A,20141004,2359,0,,94,61,,,0,0,,,68,65,,323,0.16,47,18
Nipomo.A,20141005,2359,0.02,,84,60,,,0,0,,,68,66,,382,0.16,76,27
Nipomo.A,20141006,2359,0.03,,72,51,,,0,0,,,67,66,,376,0.12,97,50
Nipomo.A,20141007,2359,0.03,,64,49,,,0,0,,,67,66,,368,0.1,98,75
Nipomo.A,20141008,2359,0,,62,44,,,0,0,,,67,66,,361,0.09,98,81
Nipomo.A,20141009,2359,0.03,,57,39,,,0,0,,,67,66,,257,0.06,98,84
Nipomo.A,20141010,2359,0,,64,41,,,0,0,,,67,66,,355,0.09,97,72
Nipomo.A,20141011,2359,0.02,,64,44,,,0,0,,,67,66,,358,0.1,98,69
Nipomo.A,20141012,2359,0.01,,81,42,,,0,0,,,67,65,,355,0.13,98,28
Nipomo.A,20141013,2359,0.02,,69,48,,,0,0,,,67,65,,327,0.1,97,61
Nipomo.A,20141014,2359,0,,71,56,,,0,0,,,67,66,,263,0.1,93,61
Nipomo.A,20141015,2359,0,,76,50,,,,,,,66,64,,365,,,
Nipomo.A,20141016,2359,0,,68,51,,,0,0,,,67,65,,331,0.1,93,64
Nipomo.A,20141017,2359,0.02,,69,49,,,0,0,,,66,65,,317,0.1,95,57
Nipomo.A,20141018,2359,0,,76,53,,,0,0,,,66,65,,333,0.12,93,47
Nipomo.A,20141019,2359,0.01,,71,51,,,0,0,,,66,64,,300,0.1,94,56
Nipomo.A,20141020,2359,0,,71,55,,,0,0,,,66,65,,334,0.11,95,68
Nipomo.A,20141021,2359,0,,78,57,,,0,0,,,66,64,,326,0.01,,
Nipomo.A,20141022,2359,0.02,,81,56,,,0,0,,,66,64,,330,0.13,,
Nipomo.A,20141023,2359,0,,73,53,,,0,0,,,65,64,,313,0.11,97,47
Nipomo.A,20141024,2359,0.02,,79,46,,,0,0,,,67,64,,387,0.09,98,64
Nipomo.A,20141025,2359,0.03,,70,48,,,0,0,,,65,64,,306,0.09,94,62
Nipomo.A,20141026,2359,0,,74,54,,,0,0,,,65,64,,329,0.12,92,45
Nipomo.A,20141027,2359,0.02,,74,55,,,0,0,,,64,63,,327,0.13,70,30
Nipomo.A,20141028,2359,0,,74,50,,,0,0,,,64,62,,317,0.12,75,36
Nipomo.A,20141029,2359,0,,81,56,,,0,0,,,64,62,,319,0.13,81,28
Nipomo.A,20141030,2359,0,,69,52,,,0,0,,,64,62,,222,0.07,95,49
Nipomo.A,20141031,2359,1.15,,69,52,,,0,0,,,64,59,,189,0.06,96,61
Nipomo.A,20141101,2359,0.31,,62,50,,,0,0,,,62,61,,273,0.07,96,69
Nipomo.A,20141102,2359,0,,68,45,,,0,0,,,62,61,,285,0.09,91,42
Nipomo.A,20141103,2359,0,,70,49,,,0,0,,,62,60,,300,0.1,78,41
Nipomo.A,20141104,2359,0,,73,47,,,0,0,,,62,60,,311,0.11,90,39
Nipomo.A,20141105,2359,0,,81,53,,,0,0,,,62,60,,318,0.13,60,20
Nipomo.A,20141106,2359,0.02,,75,53,,,0,0,,,62,61,,313,0.11,95,34
Nipomo.A,20141107,2359,0.01,,75,51,,,0,0,,,63,61,,307,0.1,97,48
Nipomo.A,20141108,2359,0.01,,62,45,,,0,0,,,62,61,,282,0.07,98,77
Nipomo.A,20141109,2359,0.02,,52,39,,,0,0,,,63,62,,239,0.04,98,83
Nipomo.A,20141110,2359,0,,57,37,,,0,0,,,63,62,,107,0.02,97,75
Nipomo.A,20141111,2359,0.01,,62,53,,,0,0,,,63,62,,196,0.05,91,68
Nipomo.A,20141112,2359,0,,63,50,,,0,0,,,63,62,,263,0.08,90,61
Nipomo.A,20141113,2359,0.01,,62,50,,,0,0,,,63,62,,95,0.02,97,83
Nipomo.A,20141114,2359,0.01,,67,42,,,0,0,,,63,62,,279,0.08,97,60
Nipomo.A,20141115,2359,0,,68,46,,,0,0,,,62,61,,279,0.08,91,53
Nipomo.A,20141116,2359,0,,71,50,,,0,0,,,62,61,,234,0.08,85,39
Nipomo.A,20141117,2359,0,,71,49,,,0,0,,,62,61,,261,0.09,,
Nipomo.A,20141118,2359,0,,77,50,,,0,0,,,61,60,,229,0.09,62,19
Nipomo.A,20141119,2359,0.04,,69,51,,,0,0,,,61,60,,128,0.05,95,39
Nipomo.A,20141120,2359,0.03,,61,51,,,0,0,,,62,61,,100,0.02,97,78
Nipomo.A,20141121,2359,0,,68,46,,,0,0,,,62,60,,277,0.08,94,54
Nipomo.A,20141122,2359,0,,69,50,,,0,0,,,62,60,,252,0.07,95,54
Nipomo.A,20141123,2359,0,,72,51,,,0,0,,,61,60,,274,0.1,86,25
Nipomo.A,20141124,2359,0,,77,47,,,0,0,,,60,59,,279,0.13,56,16
Nipomo.A,20141125,2359,0,,79,46,,,0,0,,,60,58,,279,0.1,65,14
Nipomo.A,20141126,2359,0.11,,67,44,,,,,,,57,55,,260,,,
Nipomo.A,20141127,2359,0,,75,49,,,0,0,,,60,58,,274,0.09,94,29
Nipomo.A,20141128,2359,0.02,,68,43,,,0,0,,,60,58,,279,0.07,97,56
Nipomo.A,20141129,2359,0,,68,40,,,0,0,,,59,57,,255,0.07,91,30
Nipomo.A,20141130,2359,0,,69,55,,,0,0,,,60,58,,94,0.04,78,63
Nipomo.A,20141201,2359,0,,72,57,,,0,0,,,61,59,,134,0.06,82,58
Nipomo.A,20141202,2359,0.7,,65,56,,,0,0,,,60,60,,53,0.01,94,65
Nipomo.A,20141203,2359,0,,71,57,,,0,0,,,61,60,,219,0.07,92,66
Nipomo.A,20141204,2359,0,,68,56,,,0,0,,,62,61,,145,0.05,94,75
Nipomo.A,20141205,2359,0,,68,55,,,0,0,,,62,61,,103,0.03,91,71
Nipomo.A,20141206,2359,0,,71,52,,,0,0,,,62,61,,254,0.07,97,60
Nipomo.A,20141207,2359,0,,65,47,,,0,0,,,61,60,,174,0.05,97,66
Nipomo.A,20141208,2359,0,,71,47,,,0,0,,,61,60,,256,0.07,96,66
Nipomo.A,20141209,2359,0,,72,47,,,0,0,,,61,60,,244,0.07,91,58
Nipomo.A,20141210,2359,0,,65,48,,,0,0,,,61,60,,161,0.04,94,63
Nipomo.A,20141211,2359,0.65,,65,50,,,0,0,,,61,56,,100,0.05,98,70
Nipomo.A,20141212,2359,1.85,,58,47,,,0,0,,,58,57,,177,0.04,98,71
Nipomo.A,20141213,2359,0,,63,41,,,0,0,,,58,57,,255,0.07,95,51
Nipomo.A,20141214,2359,0,,61,41,,,0,0,,,58,56,,192,0.05,89,55
Nipomo.A,20141215,2359,0.02,,64,48,,,0,0,,,58,57,,110,0.04,87,51
Nipomo.A,20141216,2359,0.29,,64,51,,,0,0,,,58,57,,198,0.06,93,66
Nipomo.A,20141217,2359,0.03,,60,44,,,0,0,,,58,57,,153,0.04,95,63
Nipomo.A,20141218,2359,0.01,,63,49,,,0,0,,,58,57,,177,0.04,93,72
Nipomo.A,20141219,2359,0,,63,46,,,0,0,,,58,57,,152,0.04,94,67
